image_name,actual,prediction,confidence,reason
BK_02_ENT_097.jpg,Fake,Fake,0.89,"The outlet name 'বালের কণ্ঠ' is an explicit profanity-based parody of a real news outlet, and the headline is absurd and satirical clickbait about a '78-year-old young woman', indicating it is a meme/fake photocard."
BK_02_ENT_125.jpg,Fake,Fake,0.91,"The outlet name 'বালের কন্ঠ' (Baler Kantho) uses an obscene slang word instead of a real news outlet name, and the headline humorously claims sending legal notice to give boiled potatoes ('সিদ্ধ আলু দিতে লিগ্যাল নোটিশ'), indicating satire or fake news."
BK_02_ENT_143.jpg,Fake,Fake,0.83,"The outlet identity 'বালের কণ্ঠ' is a deliberate, vulgar parody/fake version of the real Bangladeshi newspaper 'কালের কণ্ঠ' (Kaler Kantho), and the headline content is absurd and fabricated."
BK_02_ENT_151.jpg,Fake,Fake,0.87,"The outlet name 'বালের কণ্ঠ' is a vulgar satire/parody of the real newspaper 'কালের কণ্ঠ', and the content involves implausible satirical claims about Zaima Rahman receiving an award."
BK_02_ENT_221.jpg,Fake,Fake,0.89,"The photocard uses the logo of 'বালের কণ্ঠ' (a well-known parody/satire page known for fabricating absurd quotes) combined with implausible, humorous slang and slang-like phrasing in Bengali typical of satirical social media memes rather than real journalism."
BK_02_HLT_178.jpg,Fake,Fake,0.88,"The photocard uses the logo and branding of a satirical/parody page ('বালের কণ্ঠ' instead of a professional news outlet like 'কালের কণ্ঠ'), combined with an absurd and clickbait headline about staying in London for 17 years."
BK_02_HLT_193.jpg,Fake,Fake,0.87,"The outlet logo 'বালের কণ্ঠ' (Baler Kantho) is a well-known satirical/parody page mocking real news outlets, and the cartoon content combined with slang ('হম্বালীগ') clearly indicates satirical or fabricated content rather than professional journalism."
BK_02_INT_036.jpg,Fake,Fake,0.78,"The image is a digitally manipulated meme featuring a morphed face on Mahatma Gandhi's body, accompanied by a satirical headline and informal slang, violating multiple dimensions of visual and factual consistency."
BK_02_INT_068.jpg,Fake,Fake,0.78,"The language quality and factual content are entirely implausible and satirical/offensive, using explicit slang and heavily distorted names ('চোন্দন') that no professional news outlet would ever publish."
BK_02_INT_078.jpg,Fake,Fake,0.82,"The outlet name 'বালের কণ্ঠ' is a well-known satirical/parody page name containing explicit slang, and the image claims to show the Venezuelan president smoking behind the White House after being arrested in 2026, violating multiple aspects of internal consistency and factual plausibility."
BK_02_INT_082.jpg,Fake,Fake,0.95,"The content is highly implausible and uses informal slang (""আব্বা"") attributed to a world leader in a headline, combined with satirical branding, indicating a fabricated meme or satirical photocard."
BK_02_INT_116.jpg,Fake,Fake,0.95,"The outlet name 'বালের কণ্ঠ' is a vulgar parody of the real newspaper 'কালের কণ্ঠ', and the content claims absurd political scenarios, indicating severe language and factual manipulation."
BK_02_INT_119.jpg,Fake,Fake,0.94,"The content describes an absurd and fabricated scenario where North Korea launches missile attacks against Israel at Iran's request, violating factual plausibility and internal consistency."
BK_02_INT_176.jpg,Fake,Fake,0.76,"The photocard is fake because it falsely designates Suvendu Adhikari as the Chief Minister of West Bengal (পশ্চিমবঙ্গের মুখ্যমন্ত্রী), whereas he is actually an opposition leader, and contains satirical/mocking branding ('বালের কণ্ঠ')."
BK_02_INT_191.jpg,Fake,Fake,0.93,"The content is absurdly satirical and implausible, depicting Western figures like Donald Trump and Elon Musk joining a communist student union under a hammer-and-sickle flag, combined with informal slang in the media's name."
BK_02_INT_201.png,Fake,Fake,0.89,"The content and headline are absurd and satirical, falsely claiming that Narendra Modi did yoga in Kolkata and caused a pothole in the road, which clearly violates factual and content plausibility."
BK_02_POL_003.jpg,Fake,Fake,0.86,"The outlet name 'বালের কণ্ঠ' is a well-known satirical/parody variation of a real media outlet, and the headline uses unprofessional language characteristic of fabricated social media cards."
BK_02_POL_004.jpg,Fake,Fake,0.76,"The outlet name 'বালর কণ্ঠ' (Baler Kantho) is vulgar/abusive slang in Bengali and not a legitimate news publication, and the quoted statement attributes absurdly unprofessional and incriminating claims to a police commissioner."
BK_02_POL_006.jpg,Fake,Fake,0.92,"The outlet name 'বালের কণ্ঠ' is a vulgar parody/satire of a real news outlet, and the visible year '২০৩৫' in the date contradicts standard internal consistency and known timeline facts."
BK_02_POL_013.jpg,Fake,Fake,0.91,"The outlet identity and name ('বালের কণ্ঠ', a vulgar pun on a real newspaper name) completely mismatch standard news branding, and the content/headline is absurd satire involving parachuting into Dhaka."
BK_02_POL_018.jpg,Fake,Fake,0.91,"The content is absurd and satirical, claiming the Awami League is changing its name to 'Bangladesh Telegram League' accompanied by a mock logo, reflecting severe factual implausibility and non-standard tabloid-style satire."
BK_02_POL_025.jpg,Fake,Fake,0.94,"The outlet name 'বালের কণ্ঠ' uses explicit slang ('বালের') instead of a professional media name, and the text has an anachronistic future date of November 2025 combined with unrealistic political claims."
BK_02_POL_027.jpg,Fake,Fake,0.83,"The outlet identity and branding parody a real news organization with a vulgar/fabricated name ('বালের কণ্ঠ' instead of 'কালের কণ্ঠ'), and the language uses a non-standard clickbait tone, confirming it is a fabricated photocard."
BK_02_POL_029.jpg,Fake,Fake,0.87,"The outlet name 'বালের কণ্ঠ' is a vulgar parody of the real newspaper 'কালের কণ্ঠ', and the headline features extreme, sensationalist clickbait depicting a fabricated execution."
BK_02_POL_030.jpg,Fake,Fake,0.85,"The outlet name 'বালের কণ্ঠ' (Baler Kantho) is a vulgar parody/satire of the real newspaper 'কালের কণ্ঠ' (Kaler Kantho), which is further evidenced by the slogan 'পুরো নয় আংশিক সত্য' and poor language quality."
BK_02_POL_041.jpg,Fake,Fake,0.81,"The content and visual composition are extremely implausible and obviously fabricated, showing a digitally manipulated image where a famous celebrity is photoshopped alongside a religious figure in an absurd scenario, violating both factual plausibility and internal consistency."
BK_02_POL_042.jpg,Fake,Fake,0.75,"The outlet identity and name ('বালের কণ্ঠ') use vulgar slang, and the headline describes an absurd, fabricated scenario ('ঝগড়ায় চুল ছেঁড়াছিঁড়ির পরে...'), violating multiple editorial and linguistic dimensions."
BK_02_POL_046.jpg,Fake,Fake,0.92,"The outlet identity and branding ('বালের কণ্ঠ') use vulgar parody slang rather than a legitimate news organization, and the content presents fabricated inflammatory political statements."
BK_02_POL_048.jpg,Fake,Fake,0.89,"The outlet name 'বালের কন্ঠ' (Baler Kantho) uses vulgar slang in place of a genuine newspaper name, and the domain 'balerkantho.com' further confirms this satirical/fake fabrication."
BK_02_POL_050.jpg,Fake,Fake,0.8,"The outlet name 'বালের কণ্ঠ' (Baler Kantho) uses a profanity ('বাল') instead of a legitimate news outlet name, violating standard outlet identity and professional editorial norms."
BK_02_POL_052.jpg,Fake,Fake,0.83,"The outlet identity and branding ('বালের কণ্ঠ') are a vulgar parody of the real newspaper 'কালের কণ্ঠ', and the date '১২ ডিসেম্বর ২০২৫' is in the future."
BK_02_POL_053.jpg,Fake,Fake,0.94,"The outlet name 'বালের কণ্ঠ' is a deliberate parody/slang alteration of a real news outlet name ('কালের কণ্ঠ'), making the photocard fake across the outlet identity, language quality, and internal consistency dimensions."
BK_02_POL_054.jpg,Fake,Fake,0.8,"The outlet name 'বালের কণ্ঠ' is a well-known satirical/parody variation of the real newspaper 'কালের কণ্ঠ' (Kaler Kantho), reflecting poor language quality and outlet identity manipulation."
BK_02_POL_057.jpg,Fake,Fake,0.83,"The headline contains highly absurd and satirical language ('সিদ্ধ আলু দেওয়া জন্য আনিসকে ডিবি কার্যালয়ে আনা হয়েছে' - Anis was brought to the DB office for giving boiled potatoes), which contradicts standard professional news writing and exposes it as a meme."
BK_02_POL_058.jpg,Fake,Fake,0.94,"The outlet name 'বালের কন্ঠ' (Baler Kantho) uses vulgar slang in place of a genuine media name, and the text features clickbait framing characteristic of satirical or fake news pages."
BK_02_POL_060.jpg,Fake,Fake,0.86,"The image depicts a poorly manipulated deepfake or Photoshop creation showing a police officer arresting Sheikh Hasina, combined with the suspicious outlet branding 'বালের কণ্ঠ' which mimics a real news outlet format in a satirical or fabricated manner."
BK_02_POL_061.jpg,Fake,Fake,0.85,"The outlet name 'বালের কণ্ঠ' (Baler Kantho) is a well-known satirical/parody variation of a real media outlet name, and the headline uses highly informal, offensive, and cynical slang ('দু-একটা লাশ না পড়লে') that would never appear in professional news reporting."
BK_02_POL_064.jpg,Fake,Fake,0.91,The outlet identity is manipulated (showing 'বালের কণ্ঠ' instead of 'কালের কণ্ঠ') and the language quality and content use informal/offensive framing typical of fabricated memes rather than professional news writing.
BK_02_POL_070.jpg,Fake,Fake,0.79,"The outlet identity and language quality dimensions strongly indicate a fake, as the text contains informal, derogatory slang ('বালের কণ্ঠ') and unnatural wording typical of satirical or fabricated photocards."
BK_02_POL_071.jpg,Fake,Fake,0.78,"The outlet name 'বালের কণ্ঠ' uses offensive slang ('বাল') rather than a professional news name, and the text contains broken formatting and an implausible premise, failing language quality and outlet identity dimensions."
BK_02_POL_072.jpg,Fake,Fake,0.86,"The outlet identity and name ('বালের কণ্ঠ', which uses a vulgar play on words) clearly indicate a satirical or fabricated page, and the text employs informal slang ('রাজাকারের বাচ্চারা') which violates professional editorial standards."
BK_02_POL_073.jpg,Fake,Fake,0.91,"The outlet name at the top is misspelled as 'বালের কণ্ঠ' (a satirical distortion of Daily কালের কণ্ঠ), and the text contains casual/slang phrasing unusual for professional news."
BK_02_POL_074.jpg,Fake,Fake,0.94,"The outlet name 'বালের কণ্ঠ' is an offensive parody of a real news outlet, and the headline contains informal slang ('শিলংয়ে কটেজ আছে'), violating multiple criteria of outlet identity and language quality."
BK_02_POL_084.jpg,Fake,Fake,0.95,"Outlet identity: The news outlet's name 'বালের কণ্ঠ' is a vulgar/satirical parody name (using a slang term) mimicking a real media outlet, and the website domain shown ('balerkantho.com') matches this satirical/fake attribution."
BK_02_POL_088.jpg,Fake,Fake,0.85,"The photocard exhibits an anachronistic date ('১২ জানুয়ারি ২০২৬') well into the future, and the news outlet branding ('বালের কণ্ঠ') is a satirical/fake parody of genuine media outlets like 'কালের কণ্ঠ'."
BK_02_POL_089.jpg,Fake,Fake,0.93,"The outlet name, logo, and URL ('balerkantho.com') use explicit profanity/slang mocking a real major newspaper ('Kaler Kantho'), and the headline content is absurd and fabricated."
BK_02_POL_093.jpg,Fake,Fake,0.94,"The claim that a mainstream actress received nomination from Jamaat-e-Islami is factually absurd and implausible, failing the factual content plausibility dimension."
BK_02_POL_094.jpg,Fake,Fake,0.78,"The outlet name 'বালের কণ্ঠ' is a vulgar and satirical parody of a real news outlet, and the date visible in the image is in the future (January 2026), violating multiple consistency and outlet identity checks."
BK_02_POL_098.jpg,Fake,Fake,0.91,"The outlet name 'বালের কণ্ঠ' is a vulgar and satirical parody of the legitimate Bangladeshi newspaper 'কালের কণ্ঠ', exhibiting clear deliberate manipulation."
BK_02_POL_099.jpg,Fake,Fake,0.8,"The outlet identity and logo visibly distort the name of a well-known media outlet (Prothom Alo / Kaler Kantho), and the text contains inflammatory slang that is uncharacteristic of professional news reporting."
BK_02_POL_105.jpg,Fake,Fake,0.89,"Outlet identity evaluation reveals that 'বালের কণ্ঠ' is a parody or satirical distortion of the real news outlet 'কালের কণ্ঠ', confirmed by the slang/offensive word used in the name."
BK_02_POL_110.jpg,Fake,Fake,0.94,"The outlet name 'বালের কণ্ঠ' contains vulgar/offensive slang in place of a genuine media name, and the text uses highly informal phrasing typical of satirical or fabricated social media photocards."
BK_02_POL_111.jpg,Fake,Fake,0.95,"The content is factually absurd and manipulated, depicting an impossible event where a deepfaked face of Sheikh Hasina is superimposed onto a woman handing a flower to Tarique Rahman, contradicting known political realities."
BK_02_POL_117.jpg,Fake,Fake,0.85,"The outlet identity and name ('বালের কণ্ঠ') is a vulgar parody/slang distortion of a real news outlet name, combined with highly implausible satirical content showing a political figure holding bags of money with an absurd fabricated quote."
BK_02_POL_120.jpg,Fake,Fake,0.82,"The photocard exhibits severe factual and contextual implausibility under Dimension 5, attributing a bizarre and anachronistic statement comparing current political figures to international leaders, combined with questionable template consistency typical of fabricated social media memes."
BK_02_POL_127.jpg,Fake,Fake,0.8,The outlet identity and branding ('বালের কণ্ঠ' instead of a known legitimate outlet like 'কালের কণ্ঠ') and the anachronistic date ('১৩ মার্চ ২০২৬') clearly indicate this photocard is fabricated.
BK_02_POL_130.jpg,Fake,Fake,0.86,"The outlet identity and branding text 'বালের কণ্ঠ' is an explicit satirical or abusive parody of the real news outlet 'কালের কণ্ঠ', violating standard professional outlet identity and language quality dimensions."
BK_02_POL_131.jpg,Fake,Fake,0.89,"The outlet identity and language quality show clear signs of a satirical or fabricated meme photocard, using a vulgar parody of a well-known newspaper name and an absurd headline paired with an image of an elephant."
BK_02_POL_132.jpg,Fake,Fake,0.85,"The photocard attributes a fabricated title ('acting prime minister') to Salahuddin Ahmed during the supposed absence of Prime Minister Tarique Rahman, which contradicts factual political realities and dates (March 2026)."
BK_02_POL_136.jpg,Fake,Fake,0.92,"The outlet identity and logo ('বালের কন্ঠ') are a parody/vulgar alteration of a known authentic media outlet ('কালের কণ্ঠ'), and the domain 'balerkantho.com' confirms this fraudulent fabrication."
BK_02_POL_139.jpg,Fake,Fake,0.89,"The language quality of the headline incorporates informal slang ('জুতা চুরি, অভিযোগ ভাবি হাজ্জাজ দিকে') and a satirical tone typical of meme pages rather than professional journalism, while the outlet branding 'বালের কন্ঠ' mimics a known satirical page."
BK_02_POL_140.jpg,Fake,Fake,0.82,"The visual template and text contain bizarre, fabricated content (claiming a politician is pregnant with 'July' as the father of the nation) and use a satirical or altered outlet name, violating internal consistency and factual plausibility."
BK_02_POL_142.jpg,Fake,Fake,0.88,"The outlet identity uses a vulgar modification of the popular daily newspaper 'Kaler Kantho' ('কালের কণ্ঠ'), transforming it into 'বালের কণ্ঠ' with a slang word, which directly exposes it as a satirical or fabricated photocard."
BK_02_POL_145.jpg,Fake,Fake,0.8,"The outlet name 'বালের কণ্ঠ' is a well-known satirical/parody variation of the legitimate newspaper 'কালের কণ্ঠ', and the headline uses offensive slang in its branding and title."
BK_02_POL_152.jpg,Fake,Fake,0.77,"The outlet name 'বালের কণ্ঠ' (Baler Kantho) is a parody/satirical corruption of the real newspaper 'কালের কণ্ঠ' (Kaler Kantho), and the text contains absurd, satirical claims violating internal consistency and factual plausibility."
BK_02_POL_153.jpg,Fake,Fake,0.87,"Outlet identity and visual consistency analysis show that the logo says 'বালের কণ্ঠ' (a derogatory slang-based parody of the real newspaper 'কালের কণ্ঠ') and uses unprofessional phrasing in the headline, indicating a fabricated satire/troll photocard."
BK_02_POL_156.jpg,Fake,Fake,0.92,"The outlet name 'বালের কণ্ঠ' is a parody/profane alteration of a real news outlet, and the text contains crude slang and satire ('কেরেলা থেকে ওবায়দুল কাদের') inconsistent with professional journalism."
BK_02_POL_157.jpg,Fake,Fake,0.88,"The outlet name 'বালের কণ্ঠ' is a well-known satirical/parody page name ('baler kantho' uses slang for trash/useless), and the headline uses highly informal, mocking phrasing regarding a political organization."
BK_02_POL_162.jpg,Fake,Fake,0.94,"The photocard uses the name 'বালের কণ্ঠ' (Baler Kantho), which is a satirical and offensive parody of a legitimate news outlet name, combined with absurd headline text typical of social media satire or fabrication."
BK_02_POL_163.jpg,Fake,Fake,0.88,"The outlet name 'বালের কণ্ঠ' is a vulgar parody of a real newspaper ('কালের কণ্ঠ'), and the informal, sensationalist language with an image of a generic person labeled 'defeated vpi abid' points strongly to fabrication."
BK_02_POL_164.jpg,Fake,Fake,0.8,"The content is absurd and satirical, featuring a made-up 'Gastric Card' for mothers and sisters and attributing it to 'Prime Minister Card Rahman', alongside a distorted logo and branding of a known satirical or fake news page."
BK_02_POL_170.jpg,Fake,Fake,0.89,"The photocard uses the name 'बालের কণ্ঠ' (a vulgar parody name) instead of a real news outlet, and the headline combines derogatory political satire with an absurd claim, violating all standards of professional news outlets."
BK_02_POL_172.jpg,Fake,Fake,0.9,"The content and headline are absurdly satirical, blending a Bangladeshi student political body with an Iranian supreme leader's name (আবিদউল্লাহ খামেনী), indicating a fabricated meme rather than a professional news outlet photocard."
BK_02_POL_173.jpg,Fake,Fake,0.82,"The outlet name 'বালের কন্ঠ' uses explicit slang ('বাল') instead of a professional news name, and the text employs a humorous, clickbait style atypical of genuine media."
BK_02_POL_175.jpg,Fake,Fake,0.82,"Factual plausibility and internal consistency strongly indicate fabrication, as the concept of an 'undivided Pakistan agreement' involving contemporary officials is historically absurd and anachronistic, combined with the date being set in the future (09 May 2026)."
BK_02_POL_177.jpg,Fake,Fake,0.89,"The photocard uses the name and logo of a known outlet but misspells/modifies it (the logo and font are satirical/parody, reading 'বালের কণ্ঠ' instead of a standard professional news agency style), and the inflammatory, clickbait headline lacks factual grounding."
BK_02_POL_179.jpg,Fake,Fake,0.79,The outlet identity and branding use the satirical/fictitious name 'বালের কণ্ঠ' (a parody of Prothom Alo) which indicates a satirical or fabricated meme page rather than a professional news outlet.
BK_02_POL_182.jpg,Fake,Fake,0.84,The photocard contains factual implausibility and inconsistent internal context regarding future dates and timelines inconsistent with current events involving Sheikh Hasina.
BK_02_POL_183.jpg,Fake,Fake,0.85,"The text features sensationalist and absurd clickbait framing ('ডা্কসু নেতৃবৃন্দ চীনে পালাচ্ছেন'), and the outlet logo/branding ('বালের কণ্ঠ') mimics a satirical/parody style rather than a legitimate news agency."
BK_02_POL_198.jpg,Fake,Fake,0.9,"The language quality and content plausibility strongly indicate fabrication, using sarcastic slang ('তুমি ফিরে আসো। কেউ তোমাকে কিছু বলবে না') and targeting a high-ranking government official in a satirical missing persons format typical of meme pages rather than authentic news."
BK_02_POL_200.png,Fake,Fake,0.91,"The content is absurd and satirical, claiming Cristiano Ronaldo is changing his name to 'Zia Seven' to join the BNP, and the outlet logo appears to be a parody variation ('বালের কণ্ঠ' instead of a standard professional outlet)."
BK_02_POL_202.jpg,Fake,Fake,0.94,"The photocard claims the budget year is 2026-27 with a protest date of 13 June 2026, which is in the future relative to current real-world timelines, and contains satirical naming ('বালের কণ্ঠ')."
BK_02_POL_206.jpg,Fake,Fake,0.87,"The headline contains extreme vulgar slang ('পোন্দে আঙ্গুল দিলেন') and a satirical tone completely atypical of professional news outlets, and the outlet logo ('বালের কন্ঠ') parodies a real media name."
BK_02_POL_213.png,Fake,Fake,0.93,"The outlet identity uses a vulgar parody name ('বালের কণ্ঠ' instead of a real outlet like 'কালের কণ্ঠ'), making the photocard fake."
BK_02_POL_226.jpg,Fake,Fake,0.75,"The image features blatantly doctored faces of prominent political figures photoshopped onto a historical 1971 war photograph, and the outlet name 'বালের কণ্ঠ' is a vulgar parody of a real newspaper."
BK_02_POL_232.jpg,Fake,Fake,0.82,"The language quality and factual content plausibility are highly suspicious, featuring extreme, satirical phrasing ('বসে বসে খাবে তারা') attributed to a student leader in a style uncharacteristic of professional journalism."
BK_02_POL_236.jpg,Fake,Fake,0.91,"The outlet identity shows a distorted and incorrect name ('বালের কণ্ঠ' instead of 'কালের কণ্ঠ') and logo, which is a common parody and fake news pattern."
BK_02_POL_240.jpg,Fake,Fake,0.79,"The outlet identity and branding text 'বালের কণ্ঠ' is a deliberate vulgar parody of the real newspaper 'কালের কণ্ঠ', pointing to a fake photocard."
BK_02_SPT_002.jpg,Fake,Fake,0.89,"The photocard combines a satirical or fabricated news outlet name ('বালের কণ্ঠ', a profanity play on 'কালের কণ্ঠ') with absurd, nonsensical content claiming Lionel Messi commented on winning the 13th national election ('ত্রয়োদশ নির্বাচনে জেতার পর আর কিছু চাওয়া থাকে না: মেসি')."
BK_02_SPT_015.jpg,Fake,Fake,0.8,"The outlet name 'বালের কণ্ঠ' is a vulgar play on words mimicking a real media outlet, and the headline uses unprofessional, slang-infused phrasing typical of satire pages."
BK_02_SPT_051.jpg,Fake,Fake,0.82,"The outlet name 'বালের কন্ঠ' (a vulgar parody of a real newspaper name) and the explicit, vulgar, and informal language used in the headline clearly indicate a fabricated social media meme rather than a professional news photocard."
BK_02_SPT_055.jpg,Fake,Fake,0.77,"The outlet name 'বালের কণ্ঠ' is a vulgar parody/satire of a real newspaper name, and the image depicts Lionel Messi next to a woman during what is textually described as an absurdly false premise about Argentina ('ইন্ডিয়ান যুবতির প্রেমের টানে আর্জেন্টিনা থেকে এক যুবকের আগমন')."
BK_02_SPT_059.jpg,Fake,Fake,0.77,"Outlet identity and visual/template consistency reveal a parody/fictional brand ('বালের কণ্ঠ' instead of a standard professional news outlet like 'কালের কণ্ঠ'), indicating the photocard is fabricated."
BK_02_SPT_075.jpg,Fake,Fake,0.89,"The content is absurd and factually impossible, depicting former Prime Minister Sheikh Hasina as a cricket player in KKR gear, which directly violates factual plausibility and internal consistency."
BK_02_SPT_092.jpg,Fake,Fake,0.76,"The outlet identity and branding mimic a known news page, but the headline uses highly informal, colloquial slang ('গালি বুকে চাপা নিয়ে') entirely inconsistent with standard professional journalism, pointing to digital manipulation (Dimension 1 & 4)."
BK_02_SPT_129.jpg,Fake,Fake,0.78,"The outlet identity and logo branding ('বালের কণ্ঠ') use a profane play on words ('বাল') instead of a legitimate Bangladeshi news outlet name, violating standard professional publishing norms."
BK_02_SPT_134.jpg,Fake,Fake,0.81,"The outlet logo shows misspelled and malformed Bengali text ('বালের কণ্ঠ' instead of 'কালের কণ্ঠ'), pointing to a fabricated outlet identity."
BK_02_SPT_137.jpg,Fake,Fake,0.89,"The headline claims political figure Zaima Rahman joined the Brazil national football team and mentions Fabrizio Romano as Lamine Yamal's boyfriend, which is absurd satire and factually impossible."
BK_02_SPT_146.jpg,Fake,Fake,0.8,"The outlet name 'বালের কণ্ঠ' (Baler Kantho) is a well-known satirical/parody name playing on profanity, and the headline and caption use informal, slang-driven language ('তেল কায়েস') completely atypical of professional news organizations."
BK_02_SPT_169.jpg,Fake,Fake,0.78,"The content is absurd and satirical ('গ্যালারিতে বড় ফ্যান লাগিয়ে গিনেস বুকে নাম লেখালেন তামিম ইকবাল, সবাই বলছে 'বিগ ফ্যান''), characteristic of meme pages like 'বালের কণ্ঠ' which satirizes real news outlets."
BK_02_SPT_181.jpg,Fake,Fake,0.87,"The image is clearly a doctored satirical meme featuring photoshopped faces on runners and a humorous headline typical of parody pages like 'Baler Kantho', violating visual consistency and content plausibility."
BK_02_SPT_189.jpg,Fake,Fake,0.93,"The language quality dimension strongly indicates fabrication, as the headline uses extremely informal, highly colloquial, and aggressive slang ('কারো বাপের ক্ষমতা নাই') which is completely atypical of professional news editorial style."
BK_02_SPT_197.jpg,Fake,Fake,0.8,"The factual content is entirely implausible, as Pakistan won the Test series against Bangladesh 2-0, not the other way around, and the date '২০ মে ২০২৬' is in the future."
BK_02_SPT_210.png,Fake,Fake,0.78,"The headline claims that Argentine footballer Lionel Messi will apply for the bail of detained Bangladeshi politician Junaid Ahmed Palak, which is factually absurd and satirical, indicating a fake meme photocard."
BK_02_SPT_212.png,Fake,Fake,0.81,"The news outlet branding 'বালের কণ্ঠ' (Baler Kantho) is a satirical, vulgar parody name, and the claim that Argentina would boycott the World Cup over penalties is absurd and factually implausible."
BK_02_SPT_214.png,Fake,Fake,0.77,"The photocard features satirical/altered branding (""বালের কণ্ঠ"" instead of ""কালের কণ্ঠ"") and implausible satirical content combining an absurd political premise with an altered image."
BK_02_SPT_215.png,Fake,Fake,0.85,"The outlet name 'বালের কণ্ঠ' is a well-known satirical/parody name using vulgar slang rather than a legitimate news organization, and the headline incorporates informal, mocking slang uncharacteristic of professional journalism."
BK_02_SPT_216.png,Fake,Fake,0.77,"The image is an obvious AI-generated deepfake depicting Lionel Messi visiting Cristiano Ronaldo in a hospital, accompanied by an informal and satirical clickbait caption."
BK_02_SPT_218.png,Fake,Fake,0.83,"The outlet identity uses a vulgar parody name ('বালের কণ্ঠ') of a real daily newspaper, combined with an absurd satirical headline and image of a lookalike, pointing to a fabricated meme."
BK_02_SPT_220.png,Fake,Fake,0.9,"Outlet identity and visual/template consistency reveal obvious fabrication, as the name 'বালের কণ্ঠ' is a satirical or offensive parody of the well-known news outlet 'কালের কণ্ঠ' (Kaler Kantho), and the text shows mismatched professional branding."
BK_02_SPT_234.png,Fake,Fake,0.79,"The outlet logo parodies a well-known newspaper by spelling it 'বালের কণ্ঠ' (Baler Kantho), and the headline makes an absurd, satirical claim that an earthquake was caused by Messi's foot pressure, indicating a fake meme photocard."
CB_02_BIZ_009.jpg,Fake,Fake,0.79,"The photocard contains satirical slang and humor ('সাতাইর নিউজ', 'চাঁদা দে অ্যাপে', 'রিজিকের মালিক আল্লাহ, বিকাশ একটা উছিলা মাত্র') which clearly contradicts professional news outlet standards across outlet identity and language quality dimensions."
CB_02_BIZ_069.jpg,Fake,Fake,0.87,"The photocard contains explicit profanity and crude slang within the bottom banner ('দিন কিংবা রাত-চোদন নন-স্টপ'), which strongly violates professional editorial standards and indicates a fabricated satirical image."
CB_02_BIZ_100.jpg,Fake,Fake,0.86,"The photocard contains explicit satire labels like 'Satire News' and absurd claims about saving electricity during exams, combined with template inconsistencies, indicating it is a meme or fabricated photocard."
CB_02_BIZ_127.jpg,Fake,Fake,0.94,"The headline contains extreme profanity/slang ('স্টিভেন ফাকিং') and unusual phrasing, and the outlet logo/branding is atypical and fabricated, violating language quality and outlet identity dimensions."
CB_02_CRM_003.jpg,Fake,Fake,0.9,"The photocard features explicit and offensive vulgar language in the ticker text at the bottom, which is a hallmark of fabricated meme content rather than professional journalism from any legitimate news outlet."
CB_02_CRM_005.jpg,Fake,Fake,0.85,"The photocard features informal/satirical phrasing like 'দোসনা!' and 'Satire News', combined with low editorial quality and absurd claims, pointing to visual and content inconsistency."
CB_02_CRM_013.jpg,Fake,Fake,0.88,"The language quality dimension strongly indicates this is fake, as the text contains blatant vulgar slang and inappropriate language ('চোদন নন-স্টপ') at the bottom banner instead of professional news copy."
CB_02_CRM_028.jpg,Fake,Fake,0.87,"The image features famous football players edited to look like smokers in a meme context, combined with vulgar language in the lower text ticker that completely contradicts professional journalistic standards."
CB_02_CRM_029.jpg,Fake,Fake,0.76,"The photocard displays the watermark 'Satire News' at the top right, indicating parody or fabrication rather than a legitimate news broadcast."
CB_02_CRM_035.jpg,Fake,Fake,0.93,"The photocard contains visible digital artifacts and spelling issues in the logo branding 'Dhandabaj24', along with watermark text inconsistencies, strongly suggesting a fabricated satire or fake news card."
CB_02_CRM_036.jpg,Fake,Fake,0.93,"The image features extreme vulgarity, highly informal slang, and inappropriate text at the bottom ('দিন কিংবা রাত-চোদন নন-স্টপ') which directly contradicts standard professional news reporting, confirming it as a fabricated satire photocard."
CB_02_CRM_058.jpg,Fake,Fake,0.75,"The language quality dimension strongly indicates a fake, as the text contains crude, vulgar slang and obscene phrases (""নন-স্টপ মাত্র ২৫ পয়সায় পুরো রাত"") that would never appear in a professional news publication."
CB_02_CRM_062.jpg,Fake,Fake,0.76,"The content and headline are absurdly satirical and implausible, violating factual plausibility and internal consistency, and the outlet branding uses a fake satirical logo ('Dhandabaj 24' instead of a real news outlet)."
CB_02_CRM_088.jpg,Fake,Fake,0.93,"The photocard uses unprofessional clickbait phrasing ('সবাইকে মাইরা ফেলাইছি') and features a watermark 'Satire News', indicating it is a fabricated satirical image rather than from a real news outlet."
CB_02_CRM_095.jpg,Fake,Fake,0.85,"The photocard exhibits extreme internal inconsistency and uses informal clickbait language with slang ('রা/জাকারের বাচ্চার', 'ফ্যানের পাখা গুনি আর আইফোন কিনি') combined with provocative images of a woman in swimwear, which strongly contradicts professional news outlet standards."
CB_02_CRM_098.jpg,Fake,Fake,0.79,"The language quality dimension strongly indicates fabrication due to the presence of extremely profane and obscene slang in the bottom text banner, which no professional news outlet would publish."
CB_02_CRM_108.jpg,Fake,Fake,0.85,"The photocard contains explicit parody branding ('Dhandabaj24' and 'Satire News') and uses absurd clickbait phrasing ('ত্রাণমন্ত্রী' and 'চাঁদাবাজদের সাথে ঐক্যবদ্ধ হওয়ার আহ্বান'), indicating it is a satirical/fake news meme."
