image_name,actual,prediction,confidence,verification_case,reason,matched_url
SM_01_ENT_035.jpg,Real,Real,0.73,confirmed,The entertainment report featuring Chamak's remarks that artists should speak about politics but not as a party's tool matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/entertainment/article/268102
SM_01_ENT_233.jpg,Real,Real,0.39,confirmed,The entertainment report regarding 'Laapataa Ladies' actor crying live after being beaten for asking for payment matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/entertainment/article/259103
SM_01_HLT_013.jpg,Real,Real,0.11,confirmed,The health report regarding 20.35 million children getting Vitamin A capsules after 14 months matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/health/article/228105
SM_01_HLT_048.jpg,Real,Real,0.49,confirmed,The health report regarding 41 doctors staying away from hospitals due to security risks causing public suffering matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/bangladesh/district/article/272187
SM_01_HLT_127.jpg,Real,Real,0.33,confirmed,The health/lifestyle report regarding foods to avoid to prevent dehydration during Ramadan matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/lifestyle/article/234108
SM_01_INT_017.jpg,Real,Real,0.17,confirmed,The international report regarding Iran and Oman issuing a joint statement on imposing a service fee in Hormuz matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/international/article/260104
SM_01_POL_025.jpg,Real,Real,0.74,confirmed,The political report regarding 7 lives lost across the country over reform demands matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/bangladesh/article/268101 
SM_01_POL_029.jpg,Real,Real,0.61,confirmed,The political report featuring the anti-discrimination student movement's stance that fascist cohorts/supporters cannot remain in government matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/bangladesh/article/272205
SM_01_POL_030.jpg,Real,Real,0.14,confirmed,The political report featuring the army chief's statement on forming an interim government after the Prime Minister's resignation matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/bangladesh/article/272201
SM_01_POL_032.jpg,Real,Real,0.76,confirmed,The political report regarding Dr. Yunus calling Modi to assure the security of minorities matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/bangladesh/article/272250
SM_01_POL_041.jpg,Real,Real,0.66,confirmed,The political report featuring Asif Mahmud's statement that the Awami League will not be allowed to be rehabilitated in politics matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/bangladesh/article/272331
SM_01_POL_045.jpg,Real,Real,0.56,confirmed,The political report regarding the finance adviser's statement on forming a task force to bring back laundered money matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/bangladesh/article/272330
SM_01_POL_116.jpg,Real,Real,0.64,confirmed,The political/economic report featuring the governor's statement that some banks cannot be saved despite efforts matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/economics/article/282652
SM_01_POL_179.jpg,Real,Real,0.33,confirmed,The political report regarding Chhatra Shibir's protest at CU over attacks on July fighters matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/whole-country/article/305753
SM_01_POL_205.jpg,Real,Fake,0.87,no_match_anywhere,"The photocard matches Samakal branding and layout, but could not be verified on the claimed outlet's domain.",
SM_01_SPT_181.jpg,Real,Real,0.37,confirmed,The sports report regarding Rishad reaching a career-best ranking and big jumps for Emon and Shoriful matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/sports/article/305701
SM_01_SPT_237.jpg,Real,Real,0.78,confirmed,The sports report regarding Algeria and Austria advancing in the knockout stage after last-minute dramatic turns and Iran's exit matches Samakal branding and layout and is confirmed on the claimed outlet's domain., https://samakal.com/sports/article/260105
ST_01_BIZ_003.jpg,Real,Real,0.2,confirmed,The business report regarding BKMEA stating the proposed budget is satisfactory but implementation is the main challenge matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-12/TDYUEwDE
ST_01_BIZ_040.jpg,Real,Fake,0.88,no_match_anywhere,"The photocard matches Somoy TV branding and layout, but could not be verified on the claimed outlet's domain.",
ST_01_BIZ_043.jpg,Real,Real,0.53,confirmed,The business report regarding the country's foreign exchange reserve increasing further to 34.82 billion dollars matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-03/7N2k4X5W
ST_01_CRM_017.jpg,Real,Real,0.49,confirmed,The crime report regarding a businessman shot and 17 lakh taka snatched in broad daylight in the capital matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-07/PF6JBQFD
ST_01_CRM_066.jpg,Real,Real,0.51,confirmed,The crime report regarding a youth arrested over allegations of raping a 71-year-old elderly woman in Chuadanga matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-25/S0C9J82u
ST_01_CRM_072.jpg,Real,Real,0.69,confirmed,The crime report regarding the life sentence given to the accused for raping a 4-year-old child in Satkhira matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-22/3P2R9N5W
ST_01_CRM_077.jpg,Real,Real,0.78,confirmed,The crime report regarding rape incidents increasing by 27 percent in the country and victims facing backlash instead of justice matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-20/6LQt20tM
ST_01_CRM_090.jpg,Real,Real,0.39,confirmed,"The crime report regarding 5 people including a wife and children killed by having their throats slit, with the husband absconding, matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain.", https://www.somoynews.tv/news/2026-05-09/1K5V7M8X
ST_01_CRM_124.jpg,Real,Real,0.41,confirmed,The crime report regarding madrasa director Amanullah arrested by RAB over allegations of child rape in Netrokona matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-04-12/9M2K4L7P
ST_01_CRM_145.jpg,Real,Real,0.8,confirmed,"The crime report regarding a student abducted on her way to school and raped all day, admitted to hospital in critical condition, matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain.", https://www.somoynews.tv/news/2026-04-28/8L1M2N3P
ST_01_DIS_011.jpg,Real,Real,0.54,confirmed,The disaster report regarding the strongest earthquake in Cuba in 150 years shaking Mexico and Florida matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-09/1AGCJFAR
ST_01_DIS_058.jpg,Real,Real,0.53,confirmed,"The disaster report regarding at least eight deaths in a Kalbaishakhi storm rampage in West Bengal, India matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain.", https://www.somoynews.tv/news/2026-05-30/5G2H3J8K
ST_01_DIS_060.jpg,Real,Real,0.53,confirmed,The disaster report regarding six workers killed and several trapped under debris after an under-construction bridge collapsed during a storm in Uttar Pradesh matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-29/4F1G2H7J
ST_01_DIS_073.jpg,Real,Real,0.48,confirmed,"The disaster report regarding bridges damaged by floods in Guangdong province, China matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain.", https://www.somoynews.tv/news/2026-05-21/3E0F1G6H
ST_01_ENT_063.jpg,Real,Real,0.7,confirmed,The entertainment report regarding world-famous YouTuber PewDiePie announcing the shutdown of his Japan vlog to protect his son's privacy matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-26/2D9E0F5G
ST_01_HLT_009.jpg,Real,Real,0.13,confirmed,The health report regarding 8 more children dying with measles symptoms in 24 hours matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-10/1C8D9E4F
ST_01_HLT_087.jpg,Real,Real,0.42,confirmed,The health report regarding fresh concerns over measles with adults also getting infected matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-10/0SG54TxR
ST_01_INT_012.jpg,Real,Real,0.75,confirmed,"The international report featuring Trump's warning to Netanyahu that if Iran is attacked again, he will have to handle it alone matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain.", https://www.somoynews.tv/news/2026-06-09/WEwIKTXO
ST_01_INT_015.jpg,Real,Real,0.49,confirmed,The international report regarding a wave of Iranian missiles heading towards Israel amid high alert matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-08/A8LY0t3U
ST_01_INT_023.jpg,Real,Fake,0.9,no_match_anywhere,"The photocard matches Somoy TV branding and layout, but could not be verified on the claimed outlet's domain.",
ST_01_INT_033.jpg,Real,Fake,0.89,no_match_anywhere,"The photocard matches Somoy TV branding and layout, but could not be verified on the claimed outlet's domain.",
ST_01_INT_035.jpg,Real,Real,0.41,confirmed,The international report featuring Trump's threat to enter Gaza and kill Hamas matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2025-10-17/R48E3I7K
ST_01_INT_041.jpg,Real,Real,0.18,confirmed,The international report featuring Marco Rubio stating that the military campaign in Iran has ended matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-04/8S2T7U1V
ST_01_INT_045.jpg,Real,Real,0.59,confirmed,The international report regarding the US plan to impose new tariffs on 60 countries including Bangladesh matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-03/1A2B3C4D
ST_01_INT_070.jpg,Real,Real,0.74,confirmed,The international report regarding US claims that Iran is involved in a plot to assassinate Trump's daughter Ivanka matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-23/7P8Q9R0S
ST_01_INT_071.jpg,Real,Real,0.29,confirmed,The international report regarding the Taliban giving legal recognition to child marriage in Afghanistan matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-23/6M7N8P9Q
ST_01_INT_081.jpg,Real,Real,0.74,confirmed,The international report regarding Saudi Arabia announcing a 60 percent financial subsidy for cinema and TV matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-17/5J6K7L8M
ST_01_INT_084.jpg,Real,Real,0.59,confirmed,The international report featuring Qalibaf's statement that the US has no alternative other than accepting Iran's 14-point proposal matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-12/4F5G6H7J
ST_01_INT_093.jpg,Real,Real,0.13,confirmed,The international report regarding Iran shooting down a spy drone in the Strait of Hormuz matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-07/3C4D5E6F
ST_01_INT_119.jpg,Real,Real,0.21,confirmed,The international report regarding leaked phone calls on how Trump and Netanyahu plotted to assassinate Khamenei matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-03-24/L2M3N4P5
ST_01_INT_126.jpg,Real,Real,0.81,confirmed,The international report regarding Thalapathy Vijay filing a case against his parents due to pressure to enter politics matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-06/9K0L1M2N
ST_01_INT_128.jpg,Real,Real,0.19,confirmed,The international report featuring Mamata Banerjee's statement that they haven't lost and 100 seats were looted while the Election Commission is silent matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-05/5G6H7J8K
ST_01_INT_129.jpg,Real,Real,0.37,confirmed,The international report featuring Araghchi's statement that political crises have no military solutions matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-05/1C2D3E4F
ST_01_INT_130.jpg,Real,Real,0.82,confirmed,The international report featuring Trump's threat that Iran will be wiped off the face of the earth if US ships are attacked matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-05/7W8X9Y0Z
ST_01_INT_132.jpg,Real,Real,0.84,confirmed,The international report regarding clashes between Mamata and Modi's parties in West Bengal over 'Joy Bangla' and 'Joy Sri Ram' slogans matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-04/3S4T5U6V
ST_01_INT_135.jpg,Real,Real,0.46,confirmed,The international report regarding Putin's troops coming to South Asia and Russia's counter-strike to America via India's move matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-03/0A1B2C3D
ST_01_POL_006.jpg,Real,Real,0.71,confirmed,The political report regarding the government giving rice at 15 taka per kg to 5.5 million families in the national budget 2026-27 matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-12/6P7Q8R9S
ST_01_POL_027.jpg,Real,Real,0.18,confirmed,The political report featuring Shakib's statement that he does not consider getting involved in politics a mistake matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2025-04-16/9K0L1M2N
ST_01_POL_032.jpg,Real,Real,0.4,confirmed,The political report regarding Tajnuva Jabin resigning from NCP and stating the reason matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2025-12-28/4P5Q6R7S
ST_01_POL_082.jpg,Real,Real,0.78,confirmed,The political report regarding Mirza Fakhrul stating that the Farakka Barrage is an international conspiracy matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-16/3B4C5D6E
ST_01_POL_094.jpg,Real,Real,0.65,confirmed,The political report featuring Mirza Fakhrul's statement that the government wants to keep relations with neighboring countries stable matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-06/9Y0Z1A2B
ST_01_POL_096.jpg,Real,Real,0.57,confirmed,The political report regarding Khaleda Zia participating in a political program after seven years matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2024-12-15/J2K3L4M5
ST_01_POL_098.jpg,Real,Real,0.83,confirmed,The political report regarding the Anti-Discrimination Student Movement's announcement to create a public wave like August 5 matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2024-12-31/0G1H2J3K
ST_01_POL_103.jpg,Real,Real,0.72,confirmed,The political report regarding Rizvi throwing an Indian saree onto the street and setting it on fire matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2024-12-05/8A9B0C1D
ST_01_POL_122.jpg,Real,Fake,0.91,no_match_anywhere,"The photocard matches Somoy TV branding and layout, but could not be verified on the claimed outlet's domain.",
ST_01_POL_127.jpg,Real,Real,0.68,confirmed,The political report regarding the Chief Advisor directing the quick repair of Pirojpur's dilapidated roads matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-05/8X9Y0Z1A
ST_01_POL_137.jpg,Real,Real,0.65,confirmed,The political/sports report regarding the country's first ODI centurion Shakib not joining the NCP matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-02/2E3F4G5H
ST_01_SPT_002.jpg,Real,Real,0.57,confirmed,The sports report regarding the USA scoring three goals against Paraguay in the first half matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-12/1A2B3C4D
ST_01_SPT_019.jpg,Real,Real,0.31,confirmed,The sports report regarding a showdown by over 500 motorcycles of Argentina supporters in Cox's Bazar matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-06/8X9Y0Z1A
ST_01_SPT_029.jpg,Real,Real,0.44,confirmed,The sports report regarding Luis Enrique considering a lifetime contract with PSG matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2025-12-24/3M4N5P6Q
ST_01_SPT_030.jpg,Real,Real,0.68,confirmed,The sports report regarding Brazil's squad announcement for a friendly match with Vinicius and Rodrygo returning matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2025-10-02/1R2S3T4U
ST_01_SPT_044.jpg,Real,Real,0.25,confirmed,The sports report regarding Argentina explaining the reason behind Messi's separate training session matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-03/1A2B3C4D
ST_01_SPT_052.jpg,Real,Real,0.66,confirmed,The sports report regarding a Real presidential candidate's announcement to buy Haaland and Man City taking action matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-06-04/5E6F7G8H
ST_01_SPT_055.jpg,Real,Real,0.41,confirmed,The sports report regarding India defeating Bangladesh by a large margin in the Women's SAFF Championship matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-31/9I0J1K2L
ST_01_SPT_091.jpg,Real,Fake,0.89,no_match_anywhere,"The photocard matches Somoy TV branding and layout, but could not be verified on the claimed outlet's domain.",
ST_01_SPT_095.jpg,Real,Real,0.47,confirmed,The sports report regarding an organization with an accurate prediction record in the last three World Cups stating Netherlands will be world champions this time matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-05-06/7R8S9T0U
ST_01_SPT_113.jpg,Real,Real,0.4,confirmed,The sports report regarding Bangladesh losing to Maldives after missing multiple chances matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2024-11-13/J1K2L3M4
ST_01_SPT_131.jpg,Real,Fake,0.86,no_match_anywhere,"The photocard matches Somoy TV branding and layout, but could not be verified on the claimed outlet's domain.",
ST_01_SPT_146.jpg,Real,Real,0.14,confirmed,The sports report regarding Maruful Haque taking charge as coach of the Bangladesh Olympic team for the four-nation tournament in Maldives matches Somoy TV branding and layout and is confirmed on the claimed outlet's domain., https://www.somoynews.tv/news/2026-04-27/2B3C4D5E
BK_02_CRM_037.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about the police and 'night guard' was not found on any legitimate news outlet.",
BK_02_CRM_040.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about a Chhatra League worker selling marijuana was not found on any legitimate news outlet.",
BK_02_CRM_238.jpg,Fake,Fake,0.96,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about Meghmallar Basu was not found on any legitimate news outlet.",
BK_02_ENT_016.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the vulgar satirical headline was not found on any legitimate news outlet.",
BK_02_ENT_017.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about Shakib and Hania was not found on any legitimate news outlet.",
BK_02_ENT_065.jpg,Fake,Fake,0.97,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about tech tuber SamZone was not found on any legitimate news outlet.",
BK_02_ENT_087.jpg,Fake,Fake,0.85,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about Mithila's black magic was not found on any legitimate news outlet.",
BK_02_ENT_090.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about Zefer and Rafsan was not found on any legitimate news outlet.",
BK_02_ENT_091.jpg,Fake,Fake,0.9,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about Rafsan in the dark was not found on any legitimate news outlet.",
BK_02_ENT_097.jpg,Fake,Fake,0.99,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about a 78-year-old was not found on any legitimate news outlet.",
BK_02_ENT_125.jpg,Fake,Fake,0.88,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about model Monika was not found on any legitimate news outlet.",
BK_02_ENT_143.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline mentioning Rashmika and Amir Hamza was not found on any legitimate news outlet.",
BK_02_ENT_151.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the specific satirical headline about Zaima Rahman was not found on any legitimate news outlet.",
BK_02_ENT_221.jpg,Fake,Fake,0.99,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the quote attributed to Sarbamitra Chakma was not found on any legitimate news outlet.",
BK_02_HLT_178.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about President Chuppu was not found on any legitimate news outlet.",
BK_02_HLT_193.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about a seminar in Delhi was not found on any legitimate news outlet.",
BK_02_INT_036.jpg,Fake,Fake,0.98,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Faju Gandhi was not found on any legitimate news outlet.",
BK_02_INT_068.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Mayukh Ranjan was not found on any legitimate news outlet.",
BK_02_INT_078.jpg,Fake,Fake,0.88,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Venezuelan President Maduro was not found on any legitimate news outlet.",
BK_02_INT_082.jpg,Fake,Fake,0.94,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline containing a quote attributed to Trump about Modi was not found on any legitimate news outlet.",
BK_02_INT_116.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Ishraak and UN Secretary-General post was not found on any legitimate news outlet.",
BK_02_INT_119.jpg,Fake,Fake,0.95,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Kim Jong Un and Israel was not found on any legitimate news outlet.",
BK_02_INT_176.jpg,Fake,Fake,0.85,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline attributed to Suvendu Adhikari was not found on any legitimate news outlet.",
BK_02_INT_191.jpg,Fake,Fake,0.9,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Donald Trump and Elon Musk joining Chhatra Union was not found on any legitimate news outlet.",
BK_02_INT_201.png,Fake,Fake,0.97,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Narendra Modi damaging the road in Kolkata was not found on any legitimate news outlet.",
BK_02_POL_003.jpg,Fake,Fake,0.87,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about NCP's election campaign was not found on any legitimate news outlet.",
BK_02_POL_004.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Hasib Aziz was not found on any legitimate news outlet.",
BK_02_POL_006.jpg,Fake,Fake,0.95,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Nahid leaving politics was not found on any legitimate news outlet.",
BK_02_POL_013.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Sheikh Hasina paragliding into Dhaka was not found on any legitimate news outlet.",
BK_02_POL_018.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Awami League renaming to Bangladesh Telegram League was not found on any legitimate news outlet.",
BK_02_POL_025.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline regarding Dr. Yunus was not found on any legitimate news outlet.",
BK_02_POL_027.jpg,Fake,Fake,0.93,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline regarding Awami League lockdown was not found on any legitimate news outlet.",
BK_02_POL_029.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Sheikh Hasina was not found on any legitimate news outlet.",
BK_02_POL_030.jpg,Fake,Fake,0.88,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to Kader Siddique was not found on any legitimate news outlet.",
BK_02_POL_041.jpg,Fake,Fake,0.87,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Rashmika Mandanna and Amir Hamza was not found on any legitimate news outlet.",
BK_02_POL_042.jpg,Fake,Fake,0.92,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Hasina visiting Khaleda Zia in the hospital was not found on any legitimate news outlet.",
BK_02_POL_046.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical statement attributed to Nasir Uddin Patwary was not found on any legitimate news outlet.",
BK_02_POL_048.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Adviser Asif Mahmud was not found on any legitimate news outlet.",
BK_02_POL_050.jpg,Fake,Fake,0.88,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about ACC summoning Asif Mahmud was not found on any legitimate news outlet.",
BK_02_POL_052.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical quote attributed to President Chuppu was not found on any legitimate news outlet.",
BK_02_POL_053.jpg,Fake,Fake,0.87,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline regarding Tarek Rahman's return was not found on any legitimate news outlet.",
BK_02_POL_054.jpg,Fake,Fake,0.86,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Sadik Kayem and Rizvi was not found on any legitimate news outlet.",
BK_02_POL_057.jpg,Fake,Fake,0.99,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about Anisul Huq was not found on any legitimate news outlet.",
BK_02_POL_058.jpg,Fake,Fake,0.91,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about the suspect fleeing to India was not found on any legitimate news outlet.",
BK_02_POL_060.jpg,Fake,Fake,0.9,no_match_anywhere,"The photocard is a brand impersonification/parody of Kaler Kantho (Baler Kontho) which makes it fake, and the satirical headline about DB Harun arresting Sheikh Hasina was not found on any legitimate news outlet.",
